experiment_id,management,crop_type,crop_season,species,species_mix,cultivar,cultivar_mix,density_level,density_relative,density_factor,interrow,mixing_pattern,code_row,mixture_design,sowing_date,harvest_date,N_amount,N_fertilisation_number,N_fertilisation_dose_1,N_fertilisation_dose_2,N_fertilisation_dose_3,N_fertilisation_date_1,N_fertilisation_date_2,N_fertilisation_date_3,N_fertilisation_type,N_fertiliser,irrigation_amount,P_amount,pest_control
Auzeville_ZN_2012,M39,IC,winter,wheat_turgidum,wheat_turgidum_fababean,sculptur,sculptur_irena,140,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M40,IC,winter,wheat_turgidum,wheat_turgidum_fababean,sculptur,sculptur_nordica,140,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M23,IC,winter,pea,wheat_turgidum_pea,aoph10,L1823_aoph10,35,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M24,IC,winter,pea,wheat_turgidum_pea,geronimo,L1823_geronimo,35,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M25,IC,winter,pea,wheat_turgidum_pea,isard,L1823_isard,35,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M26,IC,winter,pea,wheat_turgidum_pea,lucy,L1823_lucy,35,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M27,IC,winter,pea,wheat_turgidum_pea,lucy,nefer_lucy,35,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M28,IC,winter,pea,wheat_turgidum_pea,aoph10,sculptur_aoph10,35,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M29,IC,winter,pea,wheat_turgidum_pea,geronimo,sculptur_geronimo,35,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M30,IC,winter,pea,wheat_turgidum_pea,isard,sculptur_isard,35,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M31,IC,winter,pea,wheat_turgidum_pea,lucy,sculptur_lucy,35,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M32,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,12,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M33,IC,winter,fababean,wheat_turgidum_fababean,diver,L1823_diver,12,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M34,IC,winter,fababean,wheat_turgidum_fababean,irena,L1823_irena,12,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M35,IC,winter,fababean,wheat_turgidum_fababean,nordica,L1823_nordica,12,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M36,IC,winter,fababean,wheat_turgidum_fababean,castel,nefer_castel,12,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M37,IC,winter,fababean,wheat_turgidum_fababean,castel,sculptur_castel,12,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M38,IC,winter,fababean,wheat_turgidum_fababean,diver,sculptur_diver,12,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M39,IC,winter,fababean,wheat_turgidum_fababean,irena,sculptur_irena,12,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_ZN_2012,M40,IC,winter,fababean,wheat_turgidum_fababean,nordica,sculptur_nordica,12,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2011-11-14,2012-07-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_cochard_2010,M1,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,300,1,1,0.162,NA,NA,NA,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M2,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,300,1,1,0.162,NA,NA,NA,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M3,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,300,1,1,0.162,NA,NA,NA,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M4,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,300,1,1,0.162,NA,NA,NA,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M5,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,150,0.5,0.5,0.162,NA,NA,NA,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M6,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,150,0.5,0.5,0.162,NA,NA,NA,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M7,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,150,0.5,0.5,0.162,NA,NA,NA,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M8,SC,winter,wheat_turgidum,wheat_turgidum,L1823,L1823,150,0.5,0.5,0.162,NA,NA,NA,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M9,SC,winter,fababean,fababean,castel,castel,30,1,1,0.486,NA,NA,NA,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M10,SC,winter,fababean,fababean,castel,castel,30,1,1,0.486,NA,NA,NA,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M11,SC,winter,fababean,fababean,castel,castel,30,1,1,0.486,NA,NA,NA,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M12,SC,winter,fababean,fababean,castel,castel,30,1,1,0.486,NA,NA,NA,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M13,SC,winter,fababean,fababean,castel,castel,15,0.5,0.5,0.486,NA,NA,NA,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M14,SC,winter,fababean,fababean,castel,castel,15,0.5,0.5,0.486,NA,NA,NA,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M15,SC,winter,fababean,fababean,castel,castel,15,0.5,0.5,0.486,NA,NA,NA,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M16,SC,winter,fababean,fababean,castel,castel,15,0.5,0.5,0.486,NA,NA,NA,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M17,SC,winter,chickpea,chickpea,elmo,elmo,30,1,1,0.486,NA,NA,NA,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M18,SC,winter,chickpea,chickpea,elmo,elmo,30,1,1,0.486,NA,NA,NA,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M19,SC,winter,chickpea,chickpea,elmo,elmo,30,1,1,0.486,NA,NA,NA,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M20,SC,winter,chickpea,chickpea,elmo,elmo,30,1,1,0.486,NA,NA,NA,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M21,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,150,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M22,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,150,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M23,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,150,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M24,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,150,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M25,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,200,0.67,0.67_0.5,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M26,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,200,0.67,0.67_0.5,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M27,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,200,0.67,0.67_0.5,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M28,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,200,0.67,0.67_0.5,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M29,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,200,0.67,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M30,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,200,0.67,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M31,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,200,0.67,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M32,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,200,0.67,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M33,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,100,0.33,0.33_0.5,0.162,alternate_row,2_1,substitutive,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M34,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,100,0.33,0.33_0.5,0.162,alternate_row,2_1,substitutive,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M35,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,100,0.33,0.33_0.5,0.162,alternate_row,2_1,substitutive,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M36,IC,winter,wheat_turgidum,wheat_turgidum_fababean,L1823,L1823_castel,100,0.33,0.33_0.5,0.162,alternate_row,2_1,substitutive,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M37,IC,winter,wheat_turgidum,wheat_turgidum_chickpea,L1823,L1823_elmo,200,0.67,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M38,IC,winter,wheat_turgidum,wheat_turgidum_chickpea,L1823,L1823_elmo,200,0.67,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M39,IC,winter,wheat_turgidum,wheat_turgidum_chickpea,L1823,L1823_elmo,200,0.67,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M40,IC,winter,wheat_turgidum,wheat_turgidum_chickpea,L1823,L1823_elmo,200,0.67,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M21,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,15,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M22,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,15,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M23,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,15,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M24,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,15,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M25,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,15,0.5,0.67_0.5,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M26,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,15,0.5,0.67_0.5,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M27,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,15,0.5,0.67_0.5,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M28,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,15,0.5,0.67_0.5,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M29,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,30,1,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M30,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,30,1,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M31,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,30,1,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M32,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,30,1,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M33,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,15,0.5,0.33_0.5,0.162,alternate_row,2_1,substitutive,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M34,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,15,0.5,0.33_0.5,0.162,alternate_row,2_1,substitutive,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M35,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,15,0.5,0.33_0.5,0.162,alternate_row,2_1,substitutive,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M36,IC,winter,fababean,wheat_turgidum_fababean,castel,L1823_castel,15,0.5,0.33_0.5,0.162,alternate_row,2_1,substitutive,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M37,IC,winter,chickpea,wheat_turgidum_chickpea,elmo,L1823_elmo,30,1,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,66,yes
Auzeville_cochard_2010,M38,IC,winter,chickpea,wheat_turgidum_chickpea,elmo,L1823_elmo,30,1,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,60,1,NA,NA,NA,2010-04-28,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M39,IC,winter,chickpea,wheat_turgidum_chickpea,elmo,L1823_elmo,30,1,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,80,1,80,NA,NA,2010-03-31,NA,NA,mineral,NH4NO3,0,66,yes
Auzeville_cochard_2010,M40,IC,winter,chickpea,wheat_turgidum_chickpea,elmo,L1823_elmo,30,1,0.67_1,0.162,alternate_row,2_1,additive,2009-11-20,2010-07-15,140,2,80,60,NA,2010-03-31,2010-04-28,NA,mineral,NH4NO3,0,66,yes
Auzeville_marinette_1_2015,M1,SC,winter,wheat_turgidum,wheat_turgidum,isildur,isildur,300,1,1,0.162,NA,NA,NA,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M2,SC,winter,wheat_turgidum,wheat_turgidum,isildur,isildur,150,0.5,0.5,0.162,NA,NA,NA,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M3,SC,winter,pea,pea,dukat,dukat,70,1,1,0.162,NA,NA,NA,2014-12-15,2015-06-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M4,SC,winter,pea,pea,dukat,dukat,35,0.5,0.5,0.162,NA,NA,NA,2014-12-15,2015-06-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M5,SC,winter,pea,pea,frilene,frilene,70,1,1,0.162,NA,NA,NA,2014-12-15,2015-06-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M6,SC,winter,pea,pea,frilene,frilene,35,0.5,0.5,0.162,NA,NA,NA,2014-12-15,2015-06-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M7,SC,winter,pea,pea,lucy,lucy,70,1,1,0.162,NA,NA,NA,2014-12-15,2015-06-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M8,SC,winter,pea,pea,lucy,lucy,35,0.5,0.5,0.162,NA,NA,NA,2014-12-15,2015-06-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M9,SC,winter,pea,pea,partner,partner,70,1,1,0.162,NA,NA,NA,2014-12-15,2015-06-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M10,SC,winter,pea,pea,partner,partner,35,0.5,0.5,0.162,NA,NA,NA,2014-12-15,2015-06-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M11,IC,winter,wheat_turgidum,wheat_turgidum_pea,isildur,isildur_dukat,150,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M12,IC,winter,wheat_turgidum,wheat_turgidum_pea,isildur,isildur_frilene,150,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M13,IC,winter,wheat_turgidum,wheat_turgidum_pea,isildur,isildur_frilene,150,0.5,0.5_1,0.162,within_row,NA,additive,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M14,IC,winter,wheat_turgidum,wheat_turgidum_pea,isildur,isildur_lucy,150,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M15,IC,winter,wheat_turgidum,wheat_turgidum_pea,isildur,isildur_lucy,150,0.5,0.5_1,0.162,within_row,NA,additive,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M16,IC,winter,wheat_turgidum,wheat_turgidum_pea,isildur,isildur_partner,150,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M11,IC,winter,pea,wheat_turgidum_pea,dukat,isildur_dukat,35,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M12,IC,winter,pea,wheat_turgidum_pea,frilene,isildur_frilene,35,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M13,IC,winter,pea,wheat_turgidum_pea,frilene,isildur_frilene,70,1,0.5_1,0.162,within_row,NA,additive,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M14,IC,winter,pea,wheat_turgidum_pea,lucy,isildur_lucy,35,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M15,IC,winter,pea,wheat_turgidum_pea,lucy,isildur_lucy,70,1,0.5_1,0.162,within_row,NA,additive,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_1_2015,M16,IC,winter,pea,wheat_turgidum_pea,partner,isildur_partner,35,0.5,0.5_0.5,0.162,within_row,NA,substitutive,2014-12-15,2015-07-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,yes
Auzeville_marinette_2_2015,M1,SC,spring,wheat_aestivum,wheat_aestivum,togano,togano,450,1,1,0.165,NA,NA,NA,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M2,SC,spring,wheat_aestivum,wheat_aestivum,togano,togano,225,0.5,0.5,0.165,NA,NA,NA,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M3,SC,spring,wheat_aestivum,wheat_aestivum,togano,togano,150,0.33,0.33,0.165,NA,NA,NA,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
Auzeville_marinette_2_2015,M4,SC,spring,wheat_aestivum,wheat_aestivum,valbona,valbona,450,1,1,0.165,NA,NA,NA,2015-03-15,2015-07-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,no
