experiment_id,date,T2M,T2M_MIN,T2M_MAX,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,PET
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-01,19.3,13.08,25.68,0,23.8,59.94,4.630056137048557
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-02,20.64,16.51,26.11,0,23.42,49.75,4.521755108555712
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-03,19.64,14.4,25.04,0,25.75,49,4.903614994070643
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-04,19.29,12.79,26.2,0,26.42,59.62,5.10322788481887
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-05,19.01,12.36,25.87,0,27.73,54.75,5.424433322596695
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-06,19.8,13.49,26.94,0.01,27.15,56.12,5.450851984617499
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-07,21.85,14.39,27.6,0.01,23.27,47.38,4.914053811987758
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-08,22.48,17.93,28.53,0.1,23.81,48.12,4.896843984731074
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-09,21.92,15.72,28.12,1.15,21.55,56.5,4.458023584953991
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-10,22.62,17.67,28.04,0.64,22.91,50.31,4.820334388252324
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-11,20.19,13.96,25.02,0.07,14.64,61,3.6366907716669417
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-12,19.25,12.72,26.3,0,27.66,65.88,5.075335053382853
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-13,18.5,14.05,24.04,0,25.23,67.12,4.701030164377013
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-14,17.47,13.51,23.1,0,26.48,77.31,4.691981920929292
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-15,18.14,12.27,23.86,0,25.15,73.44,4.4188469339106105
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-16,17.82,13.49,22.56,0,25.82,62.56,4.439378028780335
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-17,18.41,10.83,24.15,0.03,25.69,59.44,4.538319199091806
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-18,16.81,14.45,19.78,0.3,9.4,73.56,2.395563373810021
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-19,18.29,11.41,24.64,0.05,26.99,69.19,4.85588372971067
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-20,18.68,13.5,25.57,0,26.92,73.31,5.132110248350402
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-21,16.4,12.61,20.75,0.22,27.19,72.94,4.705335080094756
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-22,13.79,10.94,16.3,0.92,13.22,69.12,2.949512596924908
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-23,14.91,11.4,18.52,0.31,9.52,69,2.8746788652183994
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-24,16.84,11.5,21.55,1.73,22.17,68.19,4.05294913377429
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-25,18.1,12.65,23.97,0,23.31,67.69,4.489388706791771
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-26,19.67,13.47,25.98,0.02,26.68,57.69,5.186021713071909
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-27,18.66,15.5,21.7,2.21,17.39,76.19,3.282535610465893
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-28,18.44,14.4,22.29,6.79,21.02,75.88,3.8251910459482716
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-29,19.27,13.3,24.87,2.1,22.55,69.06,4.53457121213683
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-30,20.71,14.56,26.14,0.27,23.91,64.88,4.6246663513990995
Sanmarcoargentano_sanmarcoargentano_2003,2003-05-31,19.42,17.17,21.77,2.45,20.8,73.75,3.7791369424571113
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-01,20.44,16.1,24.33,0.04,23.29,65.69,4.221033793853568
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-02,20.98,15.18,26.38,0.05,25.7,62.5,5.008000701537401
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-03,22.12,15.48,27.9,0.97,23.41,58.62,4.5031457145954885
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-04,21.32,16.04,25.19,0.09,20.8,67.75,4.0392964503016255
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-05,22.5,18.15,26.73,0,27.2,61.31,5.036009761065128
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-06,23.12,17.87,29.18,0,27.54,56.81,5.382012839359994
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-07,23.57,17.79,29.73,0.06,26.6,59.94,5.290613693813649
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-08,23.36,18.62,28.64,0.02,23.95,60.62,5.086816677225064
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-09,23.26,18.51,28.17,0.35,24.26,64.38,4.96389913767696
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-10,24.81,18.14,30.27,0.13,26.44,59.31,5.576632521312674
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-11,26.14,19.08,32,0,27.5,54.31,5.915855614977895
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-12,26.64,20.41,32.55,0.09,27.42,53.25,6.014410785854278
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-13,26.8,20.36,33.07,0,27.35,51,6.124808390038648
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-14,26.98,21.7,32.98,0.05,25.2,55.56,5.500724425128093
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-15,26.62,21.64,31.98,1.45,23.24,59.12,5.53276662623048
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-16,25.19,21.01,30.03,4.68,19.66,62.88,4.795612888384863
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-17,25.53,20.38,31.24,0.64,27.3,56.94,5.9197872285820905
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-18,23.88,18.51,30.08,0.47,28.46,69.81,6.258396833153846
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-19,21.65,18.15,25.31,10.55,11.82,73.19,3.17441194249963
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-20,22.25,17.9,26.81,0,21.89,60.62,5.482438299464355
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-21,23.48,16.8,29.98,0,29,54.62,6.288432462297483
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-22,24.63,18.05,30.9,0,27.25,57.12,5.969670873027141
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-23,26.1,19.1,32.83,0,28.5,50.12,6.276367336060096
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-24,26.52,19.08,33.6,0.01,27.65,51.31,6.184900248429926
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-25,26.37,19.51,33.58,0,27.85,53.06,6.8292745195680915
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-26,26.6,20.33,33.29,0,27.71,60.38,6.579462610686113
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-27,26.55,20.55,33.55,0,27.79,49.62,7.363064955305355
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-28,25.8,20.02,31.53,0.61,28.32,51.12,6.87170094599414
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-29,25.65,20.56,30.91,1.66,28.16,57.06,6.668978053288568
Sanmarcoargentano_sanmarcoargentano_2003,2003-06-30,26.92,19.97,34.13,0.14,29.45,54.88,6.697522733367696
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-01,26.15,19.83,33.16,0.02,28.75,60.62,7.5125379637601215
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-02,23.53,18.85,28.03,0.28,27.74,75.12,5.856646570865188
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-03,25.01,18.03,31.98,0.01,28.9,54.62,7.216954421533152
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-04,25.02,19.52,31.19,0.73,22.24,54.38,6.390753369836764
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-05,22.16,17.48,27.34,0,28.99,64.44,6.253394781438301
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-06,23.48,18.51,28.83,0.1,27.7,58,5.659871893168462
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-07,24.24,17.59,30.7,1.03,26.28,54.81,5.693232927114759
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-08,24.26,18.63,30.21,0.18,26.8,51.62,5.8883451153154605
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-09,23.96,19.17,29.46,0.03,25.33,56.38,5.348145091742186
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-10,23.05,18.89,27.01,1.95,20.46,66.06,4.190070927106492
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-11,24.4,18.65,30.74,0.04,25.01,60.5,5.740832142113962
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-12,24.96,18.37,31.01,0,26.99,58.75,5.78733429574018
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-13,25.34,20.1,31.41,0.01,27.47,56.44,6.15951761033305
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-14,25.3,19.08,30.88,1.26,25.63,62.88,5.676135940339991
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-15,26.58,21.08,32.39,0,27.39,48.25,6.290972742036838
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-16,28.05,20.18,35.44,0,26.76,37.44,6.611226601489335
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-17,28.01,23.08,34.96,1.01,25.04,50.62,7.83711143057792
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-18,27.58,20.58,34.07,0.11,27.45,55.25,6.708550228842513
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-19,25.98,19.73,32.62,0,28.6,45.5,7.36415017927945
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-20,25.37,18.43,31.37,0,26.38,50.5,6.0935847176666185
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-21,26.1,19.14,32.69,0,26.7,54.56,5.581277896797988
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-22,27.55,19.9,35.39,0,27.22,56.5,6.488295809241538
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-23,28.76,21.97,36.17,0,26.14,48.12,7.307105766998611
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-24,29.09,22.73,36.46,0.91,25.76,40.19,6.610507480266987
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-25,26.19,21.34,32.71,0.68,27.2,67.94,7.011999324307243
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-26,26.94,20.04,33.09,0.02,27.03,61.12,6.292039600297715
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-27,28.33,22.02,34.53,0,27.63,42.94,6.163673204803326
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-28,28.67,21.99,35.58,0,25.56,47.38,6.10780736513808
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-29,25.65,21.01,31.41,0.44,26.08,61.69,6.5440917648110934
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-30,25.87,21.44,31.69,0.64,21.16,61.06,4.821483813296668
Sanmarcoargentano_sanmarcoargentano_2003,2003-07-31,24.31,20.8,29.23,3.75,20.4,67.12,5.073516244942056
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-01,20.26,18.56,21.59,15.97,15.14,78.06,3.1399817668380905
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-02,20.99,18.72,24.05,9.05,10.34,85,2.709795284020753
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-03,22.71,20.02,26.31,5.62,19.63,75.62,4.461868319771553
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-04,24.79,19.11,30.88,0.03,24.64,62.12,5.86891450489326
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-05,25.4,19.14,32.08,0,24.28,55.31,5.979200250742026
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-06,25.73,19.55,31.98,0.04,24.36,52.06,6.046750197415125
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-07,26.05,19.98,32.6,0,23.87,52.12,6.07736629970446
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-08,25.25,20.48,31.35,0.52,20.5,56.62,4.860554995244863
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-09,25.62,18.99,32.35,0,24.99,49.5,5.795252530173518
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-10,25.85,20.12,32.56,0,24.04,47,5.903147317081394
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-11,26.73,20.85,33.36,0,25.41,45.38,5.891468826177302
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-12,27.65,22.56,34.51,1.32,24.07,53.25,5.46451303699453
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-13,27.39,22.48,33.65,0.4,23.33,53.06,5.391617656045028
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-14,27.17,21.01,34.33,0,25.02,44.69,5.730756361379814
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-15,26.89,21.16,32.79,0.39,23.05,52.69,5.677701288077322
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-16,28.08,22.94,33.62,0,21.44,54.12,4.836532977621113
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-17,29.24,24.19,35.04,0,23.85,48.25,5.345681367492282
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-18,29.59,23.37,36.25,0,23.89,43.94,5.23739710386681
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-19,29.68,23.52,36.3,0.07,22.48,46.56,4.966980316167272
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-20,29.34,24.55,35.01,0,23.13,44.69,5.283769797217386
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-21,27.05,21.65,33.16,0.05,22.83,57.44,4.868413984152699
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-22,26.24,21.91,31.62,0.24,21.68,63.31,5.203498674214486
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-23,26.12,21.3,32.15,0.28,21.41,60.88,5.015485831788475
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-24,25.24,20.81,30.52,1.2,21.56,65.94,4.698628064757686
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-25,26.29,21.55,31.72,0.11,23.09,63.12,5.195515822862259
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-26,22.45,19.61,26.14,5.28,18.23,77.06,3.892252164128148
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-27,23.89,19.02,29.58,0.54,18.57,67,4.282105741780297
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-28,24.74,19.14,31.18,0,22.9,68.38,5.009885390490361
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-29,27.62,20.5,36.01,0,22,48.06,5.366182301444114
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-30,26.57,22.63,32.11,0.26,20.29,57.38,6.199818010791546
Sanmarcoargentano_sanmarcoargentano_2003,2003-08-31,25.64,21.1,32.99,0.16,21.58,60.56,6.4368066672089155
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-01,23.73,19.63,29.48,0.08,22.51,73.62,5.241994664352598
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-02,22.6,19.04,27.91,3.95,21.31,79.12,4.550323395198807
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-03,20.9,17.68,26.58,6.63,14.06,73.56,3.4115722009608795
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-04,19.6,14.19,25.18,0,21.91,51.12,5.145878449615112
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-05,19.77,12.82,26.87,0,23.09,50.94,4.6140613840047084
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-06,21.14,17.11,26.19,0.86,16.6,57.19,3.5987519957830223
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-07,22.29,19.62,26.1,3.33,14.97,69,3.146048649014653
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-08,20.3,18.19,24.16,21.84,7.28,86.56,2.244199983482825
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-09,20.41,17.29,25.14,5.84,17.93,78.62,3.84146385508642
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-10,18.87,15.97,21.65,24.33,11.5,87.38,2.2234862627574272
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-11,19.55,15.32,24.51,0.25,18.7,79.56,3.5188385277408236
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-12,19.77,13.64,25.84,0.09,16.76,67.06,3.789339621068802
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-13,17.24,12.11,22.84,0.04,17.46,65,3.5467076359602987
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-14,17.03,12.75,22.08,0.34,14.8,71.44,2.938724051573894
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-15,17.52,15.3,20.39,0.35,15.77,70.44,3.3040689362990503
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-16,18.22,14.73,22.77,0,18.36,66.06,3.995530600689586
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-17,18.19,12.44,24.64,0.01,19.45,70.06,3.6203882215565946
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-18,19.05,13.42,25.12,0.14,19.27,67.12,3.4469739284143186
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-19,19.01,13.33,25.19,0.24,18.49,60.25,3.318770910772092
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-20,19.68,12.63,26.69,0,19.14,62.62,3.418234807822424
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-21,21.13,16.77,26.91,0,18.54,58.5,3.1935824658256475
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-22,20.51,15.62,26.64,0.21,19.02,57.5,3.2813107685022858
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-23,19.31,14.35,25.99,0,18.99,71.5,3.6282176717814707
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-24,18.94,13.55,24.93,0.21,18.66,78.56,3.32105137347016
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-25,19.12,15.78,22.76,1.16,14.08,79.69,2.559233662474307
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-26,18.93,14.21,24.12,0.2,17.17,70.94,2.867578889786207
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-27,19.14,15.23,24.98,0.34,15.99,74.75,2.937230437508148
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-28,18.96,15.92,23.07,3.48,14.7,75.25,2.8000203067364917
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-29,18.81,16.76,22.5,13.37,13.8,86.5,2.5849000923198764
Sanmarcoargentano_sanmarcoargentano_2003,2003-09-30,20.12,15.54,25.83,0.09,17.15,70.81,3.2504342288971397
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-01,21.46,17.45,27.37,0,15.58,62.38,2.844665949113239
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-02,22.79,17.76,29.93,0,15.86,65.06,3.1253377184557296
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-03,22.9,18.36,30.25,0.02,14.15,69.06,3.5585013451514036
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-04,20.76,18.33,25.19,0.41,12.03,82.75,2.933044186909575
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-05,18.91,16.91,21.31,26.02,12.03,86.81,2.2594467276423282
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-06,16.12,12.01,19.46,6.17,16.98,73.25,2.960127924379587
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-07,15.63,12.38,19.26,1.48,7.26,80.44,1.9524529671912547
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-08,14.99,8.33,18.12,16.13,5.03,81.19,1.3513765254865633
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-09,13,8.15,18.15,0,17.28,67.81,2.776499695699734
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-10,16.07,10.09,22.37,0,17.62,68.56,2.6968960015277044
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-11,16.57,12.94,22.26,0,17.25,78.44,2.650023196610105
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-12,17.24,13.29,23.25,0,16.46,70.38,2.5023752345766694
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-13,16.69,11.37,22.51,0.01,14.06,71.88,2.25714669200472
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-14,15.98,13.43,19.37,3.07,6.65,86.19,1.4474473171291984
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-15,16.04,14.16,17.48,35.01,2.34,95,0.7093146754073913
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-16,13.62,10.48,17.37,1.85,4.94,77.5,1.8964343529598544
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-17,12.29,9.25,17.55,17.82,8.68,73.5,2.0497324454756636
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-18,13.02,9.43,16.75,15.01,2.57,94.25,0.8237422407133346
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-19,17.25,15.46,20.56,7.93,9.86,88.44,1.854760252593718
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-20,16.4,14.45,19.6,0.81,10.28,88.88,1.765627489836543
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-21,17.44,15.44,20.59,1.02,10.04,88.06,1.896628220303801
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-22,18.22,14.79,23.18,1.24,12.76,84.44,2.295721243059375
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-23,17,15.49,18.45,14.09,6.8,92.62,1.1824952598509497
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-24,13.27,9.98,15.36,6.62,3.69,91.5,0.7777216975113574
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-25,12.03,8.66,16.84,0.11,13.65,83.25,1.7458919305766052
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-26,12.69,8.94,16.89,0.04,12.66,81.06,1.7092767262045934
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-27,16,12.3,19.15,2.34,10.7,90.94,1.414735552985307
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-28,14.11,11.45,17.98,3.63,7.4,82.38,1.3630237792869646
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-29,15.57,13.44,18.31,8.94,8.78,92.62,1.3062988099806372
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-30,14.56,12.03,17.52,10.81,7.46,88.12,1.4820845715023265
Sanmarcoargentano_sanmarcoargentano_2003,2003-10-31,13.43,10.08,16.61,2.4,8.15,85.31,1.3452570843663887
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-01,17.76,13.38,21.48,6.26,7.8,88.12,1.5224368693525296
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-02,15.89,11.35,18.83,10.44,3.12,93.19,0.6979374527953
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-03,13.29,10.3,17.98,0.1,12.19,85.31,1.559000728278346
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-04,12.27,7.72,17.17,0.04,12.64,79.31,1.6333869947625856
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-05,12.92,9.66,17.15,0,7.69,81.81,1.7752384172576743
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-06,10.05,7.5,14.37,0,11.26,80.75,1.6164778877973263
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-07,10.4,6.89,13.79,0.03,6.48,82.44,1.0743985763821617
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-08,13.23,9.05,18.19,0.02,11.77,82.06,1.3603326917329739
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-09,12.93,8.87,18.14,0,11.98,80.88,1.5143182793773282
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-10,10.78,7.72,15.3,0.01,9.76,87.12,1.22859193487915
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-11,9.9,8.13,13.23,0.14,8.38,80.25,1.4018067597740558
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-12,9.33,7.35,12.48,0.65,8.06,88.5,1.0062590546405654
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-13,10.05,6.12,14.96,0.07,9.26,84.25,1.039676078147466
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-14,10.52,8.96,13.55,0.1,8.96,89.81,1.0243598247589452
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-15,10.98,8.97,14.77,0.65,6.82,91.81,0.9200282999222745
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-16,11.91,8.82,16.86,0.06,10.29,88.38,1.1741895134186862
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-17,13.31,10.36,17.79,0.02,7.77,88.5,1.0644522366555904
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-18,13.82,11.27,18.07,0,9.14,84.56,1.0725653866447713
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-19,13.18,9.53,18.82,0,8.73,83.25,1.0335214422162529
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-20,12.64,9.8,17.95,0,7.25,87.88,0.9723913279999243
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-21,12.17,10.17,15.76,0.18,4.82,91.81,0.8557166535154189
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-22,12.28,10.57,15.76,0.66,4.33,93,0.8579578619482833
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-23,12.32,9.04,17.01,0.01,9.42,85.94,1.0785013144954454
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-24,12.56,9.51,17.81,0.01,9.27,88.06,1.1700700096789312
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-25,14.61,11.18,19.45,2.24,7.53,92.12,1.009819554769228
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-26,14.46,12.44,15.37,32.88,1.38,94,0.5046069224171637
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-27,12.33,10.28,14.72,3.86,7.41,90.62,0.9292940282111111
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-28,10.29,8.83,11.99,17.75,6.5,88.31,0.9127220701549075
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-29,9.28,7.88,11.94,10.77,5.5,88.69,0.9519624784828129
Sanmarcoargentano_sanmarcoargentano_2003,2003-11-30,9.46,7.69,13.02,1.4,9.19,82.5,0.9625173698772201
Sanmarcoargentano_sanmarcoargentano_2003,2003-12-01,9.33,6.87,13.98,0,10.33,74.69,0.8875254269326243
Sanmarcoargentano_sanmarcoargentano_2003,2003-12-02,9.48,5.51,14.62,0.01,9.29,89.12,0.8529893427926852
Sanmarcoargentano_sanmarcoargentano_2003,2003-12-03,10.37,7.05,14.45,0.02,6.42,91.81,0.7886383689135025
Sanmarcoargentano_sanmarcoargentano_2003,2003-12-04,12.83,10.09,17.23,0.1,5.56,92.25,0.8674374957164447
Sanmarcoargentano_sanmarcoargentano_2003,2003-12-05,13.19,11.23,16.76,0.02,7.5,86.25,0.8287180375283
Sanmarcoargentano_sanmarcoargentano_2003,2003-12-06,11.98,9.95,14.98,1.21,8.15,90.75,0.8399115146480625
Sanmarcoargentano_sanmarcoargentano_2003,2003-12-07,7.89,3.55,11.64,5.28,3.33,90.12,0.7124738229591804
Sanmarcoargentano_sanmarcoargentano_2003,2003-12-08,3.87,2.27,6.12,15.16,3.02,89.94,0.6286548957847877
